ear_left,ear_right,ear_mean,ear_asymmetry,mar,mouth_width,mouth_height,corner_lift_left,corner_lift_right,corner_asymmetry,com_mej_left,com_mej_right,com_mej_mean,com_mej_asymmetry,brow_h_left,brow_h_right,brow_h_mean,ba,brow_angle_left,brow_angle_right,nose_width,philtrum_len,nasolabial_mean,d_0_1,d_0_2,d_0_3,d_0_4,d_0_5,d_0_6,d_0_7,d_0_8,d_0_9,d_1_2,d_1_3,d_1_4,d_1_5,d_1_6,d_1_7,d_1_8,d_1_9,d_2_3,d_2_4,d_2_5,d_2_6,d_2_7,d_2_8,d_2_9,d_3_4,d_3_5,d_3_6,d_3_7,d_3_8,d_3_9,d_4_5,d_4_6,d_4_7,d_4_8,d_4_9,d_5_6,d_5_7,d_5_8,d_5_9,d_6_7,d_6_8,d_6_9,d_7_8,d_7_9,d_8_9,label
0.3622009,0.1191096,0.2406552,0.2430912,0.2011544,1.0946714,0.220198,0.0047937,0.0545689,0.0497752,1.2523842,1.2828483,1.2676162,0.0304641,0.8955836,0.828458,0.8620208,0.0671256,1.140477,1.5143185,0.5806433,0.625418,0.5074631,1.0,0.8955836,0.5205048,0.9277901,1.3847858,0.8982805,1.0391865,1.7960927,1.0913505,0.4781832,0.828458,0.9190385,0.931625,1.3946882,1.0691796,1.0422462,1.8782302,0.4944869,0.8369255,1.2860411,1.5010113,1.2300217,1.4835685,1.9111569,0.8263367,1.4664413,1.2911883,1.2085002,1.7941364,1.5672694,0.979869,1.0055531,0.625418,1.8564073,1.9336475,1.0946714,0.6116439,1.2523842,2.0580821,0.5998992,1.9697626,1.2828483,1.7087614,1.7584626,2.2390321,alegria
0.3752589,0.2325374,0.3038981,0.1427215,0.1061213,1.0488563,0.111306,0.029836,0.0382978,0.0084618,1.2279336,1.2627319,1.2453328,0.0347983,0.9050183,0.8386376,0.8718279,0.0663807,1.2511751,1.3924711,0.5536882,0.7024301,0.5262056,1.0,0.9050183,0.5357251,0.9675613,1.4485221,1.0089697,1.1631303,1.7730405,1.1694894,0.5141865,0.8386376,0.8954562,1.0267556,1.4388573,1.121868,1.0563604,1.9326423,0.4857015,0.8508874,1.4089056,1.5954254,1.3470603,1.5463742,2.0157601,0.8631251,1.5565844,1.4019154,1.3401691,1.8183165,1.6862582,0.9816589,1.064343,0.7024301,1.7912229,1.9787375,1.0488563,0.5241069,1.2279336,2.0384863,0.6272986,1.8850605,1.2627319,1.6119435,1.7796643,2.1978922,alegria
0.3342031,0.2403188,0.287261,0.0938843,0.4492112,0.9524699,0.4278601,-0.0753187,0.0260665,0.1013852,3.6839911,3.3215867,3.5027889,0.3624044,0.864306,0.9343944,0.8993502,0.0700885,1.0028863,1.2265989,0.4320475,0.7462615,0.7927366,1.0,0.864306,0.4913936,1.8740833,2.5383772,2.4255907,2.3250565,2.6663867,1.3136165,0.5917064,0.9343944,1.9859025,2.4621211,2.7164821,2.455378,1.9122343,1.8598992,0.5241703,2.088329,2.8157331,2.9219218,2.6675578,2.2993474,1.8168088,1.9489301,2.7641985,2.6996702,2.517214,2.6886519,1.60582,1.2502702,1.1733593,0.7462615,3.7044003,3.0839446,0.9524699,0.7148074,3.6839911,3.4629358,0.5585439,4.1912209,3.3215867,3.9765542,3.3710742,2.6067249,alegria
0.3880467,0.2448379,0.3164423,0.1432087,0.0712299,1.0362956,0.0738152,-0.0069707,0.1155007,0.1224714,1.1755229,1.2371931,1.206358,0.0616701,0.8898969,0.80831,0.8491035,0.0815869,1.0413974,1.5141548,0.5452561,0.6596546,0.4740536,1.0,0.8898969,0.525226,0.9923441,1.4249658,0.9409524,1.1994242,1.7508859,1.1044341,0.4969275,0.80831,0.9032993,0.9663166,1.3639622,1.1444433,0.9947832,1.8960383,0.4618655,0.9205725,1.360821,1.5165943,1.3831247,1.4521693,1.9340216,0.920897,1.5021986,1.323018,1.3670315,1.7313554,1.6043329,0.9113062,0.9699654,0.6596546,1.7333242,1.9312166,1.0362956,0.5448453,1.1755229,2.027828,0.6157961,1.8464718,1.2371931,1.6219915,1.79084,2.2261286,alegria
0.4840061,0.3108979,0.397452,0.1731081,0.2529969,0.9072778,0.2295385,0.0200569,-0.0151823,0.0352392,1.2853242,1.3278474,1.3065858,0.0425231,0.8757928,0.8830138,0.8794033,0.007221,1.433332,1.2503046,0.5767606,0.5399979,0.4686452,1.0,0.8757928,0.5134815,0.9192241,1.3762404,1.0049986,1.0916731,1.7356526,0.9671603,0.5152085,0.8830138,0.9244528,0.9809618,1.3755757,1.0842127,0.9345797,1.7796122,0.5088155,0.9525382,1.3789932,1.5488785,1.3120713,1.383762,1.7684523,0.9527841,1.5440148,1.399469,1.318063,1.7352085,1.4141292,0.8776866,0.8763082,0.5399979,1.7410954,1.7644143,0.9072778,0.5179789,1.2853242,1.9439034,0.5157636,1.8976287,1.3278474,1.6570426,1.6953419,2.185357,alegria
0.5253801,0.347588,0.4364841,0.1777921,0.1493151,0.7847572,0.1171761,0.0044238,0.0075658,0.003142,1.365662,1.3422631,1.3539626,0.0233989,0.8724389,0.8679075,0.8701732,0.0045314,1.3286143,1.313478,0.435739,0.5459439,0.4020458,1.0,0.8724389,0.5074295,0.8718907,1.2281876,0.8473249,0.9833265,1.7859457,1.0147698,0.518675,0.8679075,0.8955569,0.8591909,1.2315951,1.006855,1.0087697,1.792876,0.4949354,0.8542186,1.2226116,1.3703171,1.1974817,1.4552206,1.7932725,0.8126224,1.3475584,1.1936364,1.1610445,1.7883479,1.4642032,0.8086263,0.8007893,0.5459439,1.8322262,1.8107943,0.7847572,0.4504914,1.365662,1.8829137,0.4278905,1.8812831,1.3422631,1.7119595,1.6830167,2.178338,alegria
0.5546062,0.3741461,0.4643761,0.1804601,0.2843558,0.8364064,0.237837,0.0567794,0.033524,0.0232554,1.340466,1.3005017,1.3204838,0.0399643,0.8626835,0.9068101,0.8847468,0.0441266,1.4372431,1.1880426,0.485039,0.6454587,0.4812906,1.0,0.8626835,0.5281608,0.855495,1.3582532,0.9845803,1.0531293,1.9120785,1.0467082,0.5436591,0.9068101,0.9050962,0.9267405,1.2859104,1.046616,1.1406012,1.7870317,0.498075,0.8733888,1.3650623,1.4916896,1.2922226,1.6136767,1.8196389,0.8274249,1.5309943,1.3690468,1.2844272,1.9662534,1.535054,0.9956565,0.9100966,0.6454587,1.9562534,1.7787702,0.8364064,0.5473388,1.340466,1.8674497,0.4288263,1.9310948,1.3005017,1.7755231,1.6304608,2.2290314,alegria
0.4190298,0.2434776,0.3312537,0.1755522,0.0822772,0.9572518,0.07876,0.0056146,0.0450227,0.0394081,1.2139671,1.2432857,1.2286264,0.0293186,0.8916453,0.8454246,0.868535,0.0462207,1.16215,1.4028707,0.5692413,0.6350124,0.4559705,1.0,0.8916453,0.503414,0.9307505,1.3661031,0.9590825,1.1215328,1.8117596,1.055793,0.4840782,0.8454246,0.9016464,0.9809382,1.389036,1.1331461,1.0275337,1.8562555,0.5110524,0.9119846,1.3539915,1.5344894,1.3533635,1.4767028,1.8836906,0.9125834,1.5029435,1.3426568,1.3358515,1.8102104,1.521719,0.8938437,0.924544,0.6350124,1.7546659,1.8331,0.9572518,0.5171453,1.2139671,1.9291612,0.5333242,1.913046,1.2432857,1.6458231,1.6857321,2.2791743,alegria
0.3917687,0.162064,0.2769163,0.2297047,0.3267708,0.9677336,0.3162271,0.0217241,0.1002681,0.078544,1.1912393,1.1832407,1.18724,0.0079986,0.8533392,0.8410886,0.8472139,0.0122505,1.1367136,1.5352963,0.5502955,0.5829029,0.4754797,1.0,0.8533392,0.5031586,0.9130613,1.2822041,0.8521844,0.9909552,1.7627541,1.0600935,0.5041611,0.8410886,0.9202375,0.8591013,1.3249904,1.0140496,1.0353336,1.8078578,0.4642243,0.8061811,1.2150384,1.4093041,1.1498047,1.5118648,1.8374289,0.7927125,1.3677169,1.2174852,1.1295971,1.792192,1.5370368,0.9351563,0.9623637,0.5829029,1.8402324,1.8629904,0.9677336,0.5525837,1.1912393,1.8535232,0.5693232,1.8516263,1.1832407,1.6426502,1.6501386,2.0899919,alegria
0.5310271,0.354031,0.4425291,0.1769962,0.1154732,0.9120231,0.1053142,0.0456198,0.0616061,0.0159863,1.3378684,1.2491289,1.2934986,0.0887395,0.8806822,0.8973525,0.8890173,0.0166704,1.2916197,1.4121619,0.5284002,0.6752425,0.4653775,1.0,0.8806822,0.5412696,0.9597301,1.3945023,1.0159756,1.196651,1.9144654,1.0388378,0.5483222,0.8973525,0.9847432,1.0165272,1.3946096,1.2128283,1.1261996,1.7847881,0.4936367,0.9901791,1.4389739,1.5825746,1.4604892,1.6291637,1.8417993,0.9879268,1.5940247,1.4402897,1.4615782,1.9611346,1.5367071,0.9567714,0.9351609,0.6752425,1.9445689,1.8209405,0.9120231,0.5467578,1.3378684,1.8669812,0.5152228,1.9928601,1.2491289,1.8194057,1.6914504,2.2516083,alegria
0.4747919,0.3452269,0.4100094,0.1295649,0.1006569,0.9715031,0.0977885,-0.0063089,0.0241615,0.0304704,1.323717,1.3780145,1.3508658,0.0542975,0.903226,0.8650725,0.8841493,0.0381535,1.1861762,1.5047682,0.5409791,0.633716,0.4918229,1.0,0.903226,0.5492623,0.9909586,1.4260822,1.0291865,1.1478081,1.7926994,1.1727171,0.5377018,0.8650725,0.9124701,1.0174367,1.4153468,1.0714328,1.0557442,1.9417696,0.4872098,0.9171201,1.4266173,1.6012161,1.3315013,1.5449389,2.0106926,0.9599665,1.5843816,1.4466949,1.3611209,1.8294146,1.6779453,0.9278042,1.0077539,0.633716,1.8286461,2.0135638,0.9715031,0.4690488,1.323717,2.0660043,0.6064628,1.9366026,1.3780145,1.6481042,1.8404647,2.2483329,alegria
0.5799977,0.4186614,0.4993295,0.1613363,0.0811633,0.9303242,0.0755081,-0.0174653,0.1020169,0.1194822,1.2615777,1.2203733,1.2409755,0.0412044,0.8829558,0.9449717,0.9139638,0.0620159,1.0965266,1.5557049,0.5544066,0.6353526,0.4248085,1.0,0.8829558,0.5580593,0.8942746,1.3122464,0.9384972,1.0794268,1.8407299,1.0606398,0.5594153,0.9449717,0.947659,0.9103357,1.3590866,1.1075006,1.0869741,1.8114121,0.5248563,0.997872,1.3757772,1.5608201,1.3967489,1.5684441,1.8461653,0.9928933,1.5641611,1.4198269,1.4123247,1.9289118,1.543409,0.9273439,0.9051037,0.6353526,1.8966644,1.8012832,0.9303242,0.534159,1.2615777,1.8459362,0.5067346,1.9319195,1.2203733,1.7197822,1.636214,2.1818379,alegria
0.4699637,0.2992901,0.3846269,0.1706736,0.3030809,1.1380153,0.3449107,0.1932396,-0.0889308,0.2821704,1.3197217,1.3016691,1.3106954,0.0180526,0.9131828,0.8824124,0.8977976,0.0307704,1.2155357,0.7226176,0.6069644,0.6307468,0.5279245,1.0,0.9131828,0.5504552,0.9557444,1.4015279,0.9437757,1.0368157,1.9472331,1.1336451,0.5395642,0.8824124,0.9596496,0.9313543,1.4385674,1.0619415,1.1745227,1.9050691,0.5095577,0.9448139,1.38035,1.6071417,1.3047387,1.6470705,1.9607208,0.9158394,1.5538339,1.3901244,1.273282,1.983198,1.6257078,1.0297817,1.0397923,0.6307468,2.0227668,1.9841515,1.1380153,0.6388259,1.3197217,2.0655835,0.6208093,2.1404562,1.3016691,1.8263433,1.7643621,2.3783849,alegria
0.4612431,0.3808235,0.4210333,0.0804197,0.4760568,0.9354266,0.4453162,-0.0207317,0.0940007,0.1147324,1.3463473,1.3524541,1.3494007,0.0061068,0.89634,0.820214,0.858277,0.076126,1.0012906,1.3651146,0.569885,0.6507644,0.5949159,1.0,0.89634,0.5416744,0.9411983,1.4186158,1.0874776,1.0960163,1.685282,1.1124277,0.5024965,0.820214,0.9275562,1.1368348,1.5264009,1.1524669,0.9938449,1.8974464,0.4662135,0.8775482,1.4840222,1.6780007,1.3336214,1.4634372,1.9406575,0.8872149,1.5909172,1.5074334,1.3122654,1.7091995,1.6072341,1.0013173,1.1032046,0.6507644,1.7734262,1.938272,0.9354266,0.5244478,1.3463473,1.9941804,0.6039411,1.8989643,1.3524541,1.657831,1.7624268,2.1085618,alegria
0.4095967,0.2259121,0.3177544,0.1836846,0.1613107,0.9339067,0.1506491,-0.0235252,0.0032668,0.026792,1.1558298,1.1704699,1.1631498,0.0146401,0.8846218,0.7259732,0.8052975,0.1586486,1.1202499,1.4678918,0.5382416,0.4560227,0.3870454,1.0,0.8846218,0.4947816,0.9220283,1.265739,0.9046247,0.9964049,1.6659801,0.9368599,0.4010024,0.7259732,0.8870841,0.889665,1.3692537,1.0460881,0.9003626,1.7373892,0.4524895,0.8799057,1.1629667,1.4435006,1.1694276,1.2748417,1.7430685,0.8319112,1.2632013,1.217408,1.0947878,1.5561981,1.4071835,0.7262894,0.8351689,0.4560227,1.6104985,1.7016451,0.9339067,0.5015814,1.1558298,1.789159,0.5157708,1.826757,1.1704699,1.5464441,1.5423317,2.0530197,alegria
0.4319977,0.2670879,0.3495428,0.1649098,0.1687273,1.0673572,0.1800923,0.0530268,0.0556026,0.0025759,1.2962042,1.3476529,1.3219285,0.0514487,0.8980634,0.884447,0.8912552,0.0136164,1.3187499,1.3229629,0.5842296,0.7220239,0.5196725,1.0,0.8980634,0.539257,0.9896364,1.4751062,1.0647503,1.2197572,1.9263869,1.2412061,0.538325,0.884447,0.9419751,1.0304799,1.4673627,1.1882156,1.1741306,2.0128012,0.5042346,0.9078799,1.4500257,1.6438218,1.4247862,1.6794042,2.0890748,0.9180994,1.6213575,1.4669904,1.4247664,1.9960607,1.7564634,1.0327589,1.0742532,0.7220239,1.9545282,2.0556325,1.0673572,0.5951561,1.2962042,2.1201173,0.6188592,2.0426889,1.3476529,1.7973385,1.8771983,2.4224679,alegria
0.4723676,0.3146911,0.3935294,0.1576765,0.1113508,1.1160146,0.1242691,0.04455,0.0697905,0.0252404,1.1701048,1.2504739,1.2102893,0.0803691,0.9276819,0.8039907,0.8658363,0.1236912,1.2334767,1.4789317,0.598247,0.6623373,0.4943856,1.0,0.9276819,0.5579737,1.0299491,1.4772984,1.0543022,1.2481241,1.6336423,1.109911,0.4814744,0.8039907,0.9495816,1.0802475,1.5255042,1.2323935,0.9239308,1.9180672,0.4819854,1.0079826,1.4638057,1.6946072,1.4818031,1.3705384,1.979076,1.018528,1.6064102,1.4945926,1.4713317,1.638799,1.6339452,0.9139757,1.0504947,0.6623373,1.6517962,1.946814,1.1160146,0.5459958,1.1701048,2.0598333,0.6781828,1.856154,1.2504739,1.5740473,1.8107055,2.1311818,alegria
0.4699291,0.2423485,0.3561388,0.2275805,0.327757,0.7911533,0.259306,0.036555,-0.005924,0.0424791,1.2581574,1.2801816,1.2691695,0.0220241,0.8359795,0.8747975,0.8553885,0.038818,1.4614969,1.2022612,0.4609692,0.622855,0.5012587,1.0,0.8359795,0.490588,0.8924411,1.3433006,1.0208287,1.0972124,1.7139642,0.967232,0.5031052,0.8747975,0.8111792,0.9641279,1.3215783,1.0225175,0.9329892,1.7447654,0.4855676,0.7851638,1.3283231,1.4748768,1.2367578,1.3861943,1.733008,0.8563856,1.5002477,1.3773179,1.2920808,1.7162139,1.4158967,0.8834047,0.9386359,0.622855,1.6496387,1.7377611,0.7911533,0.4215844,1.2581574,1.8172985,0.493637,1.7962597,1.2801816,1.5559026,1.6297853,2.090344,alegria
0.5103666,0.3328347,0.4216007,0.1775319,0.3529832,0.858839,0.3031557,-0.0052208,-0.0101349,0.0049142,1.3679439,1.3944338,1.3811888,0.0264899,0.8321709,0.8737196,0.8529453,0.0415486,1.4027733,1.392715,0.5696564,0.5400314,0.4968394,1.0,0.8321709,0.5206778,0.9330087,1.3493099,0.9975592,1.0654013,1.7945065,0.9986597,0.5342972,0.8737196,0.9037998,0.9255459,1.3204112,0.9743931,0.9968734,1.7713575,0.4509574,0.8420688,1.3049807,1.4613075,1.1647869,1.4648472,1.7500564,0.8996546,1.4900076,1.3732118,1.2359671,1.774607,1.4512905,0.8991043,0.9235721,0.5400314,1.8338809,1.845601,0.858839,0.4697758,1.3679439,1.9471958,0.5590324,1.9427599,1.3944338,1.6843782,1.7564468,2.1850556,alegria
0.4996897,0.3211495,0.4104196,0.1785402,0.0802099,1.1101832,0.0890477,0.0876668,0.0093551,0.0783116,1.1930989,1.2136154,1.2033571,0.0205165,0.8718503,0.8819333,0.8768918,0.0100831,1.4921964,1.164121,0.5787568,0.6612811,0.4925466,1.0,0.8718503,0.5514044,0.9148369,1.4596386,0.9603695,1.1336888,1.8686476,1.0629106,0.5586586,0.8819333,0.9068094,0.9557042,1.3870573,1.1213451,1.0943206,1.8279536,0.4613782,0.9465529,1.4415915,1.5698975,1.4058985,1.587932,1.8567839,0.9355618,1.6189046,1.40818,1.4003471,1.89886,1.5661796,1.0237625,0.9515745,0.6612811,1.8648239,1.8238422,1.1101832,0.655552,1.1930989,1.9916187,0.5657178,1.9828968,1.2136154,1.727056,1.6819036,2.2536416,alegria
0.4142251,0.2426185,0.3284218,0.1716066,0.1587223,0.9085771,0.1442115,0.0477032,0.031029,0.0166742,1.2246445,1.4666444,1.3456445,0.2419999,0.8588156,0.8557895,0.8573026,0.0030261,1.2917839,1.330024,0.5259111,0.6549935,0.4602781,1.0,0.8588156,0.4922225,0.9931468,1.3763184,0.9714432,1.1486575,1.792508,1.2466683,0.5090093,0.8557895,0.8803038,0.8969749,1.2908738,1.0335881,1.0697914,2.0236928,0.4848501,0.7828351,1.2547868,1.4159051,1.215447,1.5554812,2.0560528,0.8586654,1.4478748,1.2841186,1.2666233,1.8356932,1.7157226,0.9173599,0.9708191,0.6549935,1.8251556,2.1127529,0.9085771,0.4835226,1.2246445,2.133116,0.546092,1.8128225,1.4666444,1.6194026,1.9375111,2.3059913,alegria
0.4749843,0.3339532,0.4044688,0.1410311,0.0751749,1.0327473,0.0776367,0.0278717,0.0333545,0.0054828,1.3545398,1.299483,1.3270114,0.0550569,0.8859954,0.8634476,0.8747215,0.0225478,1.3565636,1.282109,0.5740582,0.6938164,0.5160502,1.0,0.8859954,0.5548517,0.9792351,1.4115204,0.986381,1.1553548,1.958286,1.1860096,0.5439305,0.8634476,0.9692645,1.0369648,1.4555695,1.1929523,1.1864644,1.9765647,0.4635511,0.9140594,1.4381704,1.5964192,1.3961355,1.7007441,2.022774,0.9014098,1.5684719,1.4090385,1.3679465,2.0023356,1.7104763,1.0141922,1.052953,0.6938164,1.9936234,2.0197778,1.0327473,0.5847398,1.3545398,2.0554153,0.6081249,2.0942008,1.299483,1.8545137,1.8281254,2.4641571,alegria
0.4662476,0.3532546,0.4097511,0.112993,0.1924985,1.0723519,0.2064261,0.0265182,0.0632692,0.036751,1.2344095,1.3960027,1.3152061,0.1615932,0.9417996,0.8547971,0.8982984,0.0870024,1.1267933,1.551201,0.6452853,0.7109176,0.5312188,1.0,0.9417996,0.5647258,1.0145085,1.4663757,1.0831957,1.2020055,1.7310394,1.2484489,0.5368878,0.8547971,0.9248113,1.043674,1.5013762,1.1854804,1.0192233,2.0424318,0.5057167,0.9532934,1.4738319,1.7211887,1.4610953,1.5123526,2.1334947,0.9798204,1.6248263,1.5317594,1.4480678,1.7818991,1.7686857,0.9729564,1.1147479,0.7109176,1.7779336,2.1091861,1.0723519,0.5652968,1.2344095,2.1791366,0.6276154,1.903756,1.3960027,1.6540859,1.9103068,2.2859225,alegria
0.4867196,0.334648,0.4106838,0.1520716,0.2052522,1.0424769,0.2139706,0.0577407,0.0442614,0.0134794,1.2572222,1.2416591,1.2494407,0.0155631,0.9171626,0.8829979,0.9000802,0.0341647,1.3614871,1.3192664,0.5742044,0.6590706,0.5025738,1.0,0.9171626,0.5611747,0.9517496,1.3607775,0.942219,1.0637487,1.9193617,1.2021332,0.5538884,0.8829979,0.951334,0.9409529,1.4164588,1.0891942,1.1771422,1.9575539,0.5000433,0.9218751,1.3877871,1.5989346,1.3341959,1.6906312,2.0534673,0.8918634,1.5314439,1.3907794,1.298218,1.9953144,1.7317304,1.0150387,1.0486417,0.6590706,1.9801059,2.0047077,1.0424769,0.5893927,1.2572222,1.9843877,0.6044534,2.0170841,1.2416591,1.7607152,1.7505111,2.3425968,alegria
0.5093025,0.3521737,0.4307381,0.1571288,0.3680768,0.6494221,0.2390372,-0.018623,-0.0265682,0.0079451,1.4597158,1.4771265,1.4684211,0.0174107,0.8844277,0.8611611,0.8727944,0.0232666,1.3684917,1.3300324,0.4347848,0.5464676,0.4485246,1.0,0.8844277,0.5419195,0.9181321,1.2694359,1.0168056,1.0786689,1.7577432,0.9930485,0.5153324,0.8611611,0.9362856,1.0032883,1.3140162,1.093315,0.9539811,1.7969897,0.4828768,0.9151008,1.3473013,1.4912382,1.285076,1.3947818,1.7953969,0.9203001,1.4646621,1.3889684,1.2945588,1.7260183,1.4576377,0.8308313,0.8344536,0.5464676,1.8117778,1.8236618,0.6494221,0.4121465,1.4597158,1.8811623,0.4140491,1.9087337,1.4771265,1.7550072,1.7591488,2.2115181,alegria
0.3854397,0.1830474,0.2842435,0.2023923,0.3081332,1.114582,0.3434398,0.0065273,0.0845296,0.0780023,1.2224193,1.3240882,1.2732537,0.101669,0.8981315,0.8021752,0.8501533,0.0959563,1.07354,1.5546583,0.6024194,0.613814,0.55207,1.0,0.8981315,0.5148331,1.0444774,1.4445631,1.0656413,1.1774694,1.6306788,1.0881595,0.4546223,0.8021752,0.886089,0.9960951,1.5047282,1.0877299,0.9111346,1.8953777,0.4900674,0.8505505,1.3234501,1.6258083,1.2618131,1.3311485,1.9277272,0.9311108,1.5099313,1.4441172,1.3013037,1.6098583,1.5699074,0.9043473,1.144294,0.613814,1.6697478,2.0118868,1.114582,0.5182303,1.2224193,2.0902641,0.7393276,1.8961234,1.3240882,1.5751883,1.8639561,2.1191359,alegria
0.549545,0.3789201,0.4642325,0.1706249,0.1287066,1.0256847,0.1320124,0.0203842,0.0704923,0.0501081,1.2920152,1.2530303,1.2725228,0.0389849,0.8442553,0.8981016,0.8711784,0.0538463,1.3062867,1.375459,0.5249287,0.6747355,0.495721,1.0,0.8442553,0.5188267,0.9867734,1.4828086,1.0593411,1.2239992,1.8337642,1.045687,0.5557432,0.8981016,1.0058229,1.0641578,1.4516039,1.2342004,1.0597574,1.8065213,0.471065,1.0258263,1.5040073,1.6174495,1.4834711,1.5663338,1.8214186,1.0142251,1.6608655,1.4652698,1.4751985,1.8832542,1.5274693,1.0060075,0.9554367,0.6747355,1.8941176,1.8315426,1.0256847,0.6068238,1.2920152,1.9561859,0.5436463,1.9837154,1.2530303,1.7764164,1.7017823,2.2057118,alegria
0.5029606,0.3432371,0.4230989,0.1597235,0.06229,0.9597692,0.059784,0.019647,0.0056369,0.0140102,1.280818,1.2596548,1.2702364,0.0211632,0.8651904,0.871272,0.8682312,0.0060816,1.3517142,1.224664,0.563083,0.6023944,0.4557753,1.0,0.8651904,0.4961996,0.9274622,1.3398759,0.9171089,1.064756,1.8396339,1.0777195,0.5014711,0.871272,0.9373905,0.9243607,1.3489719,1.0717299,1.0789459,1.8380765,0.5050504,0.8671239,1.2850344,1.4604818,1.2424207,1.5468856,1.8690455,0.8567003,1.4549836,1.2765159,1.2348129,1.8763895,1.542888,0.9281545,0.9285408,0.6023944,1.8882595,1.8744896,0.9597692,0.5383616,1.280818,1.9273728,0.5442018,1.9418722,1.2596548,1.717563,1.7038824,2.2185931,alegria
0.4208491,0.1303408,0.275595,0.2905082,0.2238328,0.9516648,0.2130138,-0.1428098,0.1392053,0.2820151,1.2973305,1.2486652,1.2729978,0.0486653,0.8319782,0.9037802,0.8678792,0.0718019,0.581696,1.0203794,0.6220611,0.5495483,0.4462846,1.0,0.8319782,0.5172538,0.9258931,1.3988269,0.9850852,1.1177099,1.8739872,0.9487421,0.5541392,0.9037802,0.9519093,0.9374416,1.3392443,1.0846286,1.0336039,1.7249793,0.4672246,0.9578552,1.3716262,1.5001709,1.3148364,1.5240945,1.70803,0.9707718,1.5613336,1.3853638,1.3474134,1.8731962,1.4117818,0.9210933,0.8569527,0.5495483,1.868731,1.7229217,0.9516648,0.5640005,1.2973305,1.898321,0.5231682,1.9855472,1.2486652,1.7544771,1.6549133,2.2612704,alegria
0.4055007,0.255988,0.3307444,0.1495127,0.1037085,0.9865665,0.1023153,0.0014081,0.072295,0.0708869,1.2517903,1.2693734,1.2605819,0.0175831,0.8591018,0.8564354,0.8577686,0.0026664,1.1570977,1.5566637,0.5353236,0.6362937,0.4653439,1.0,0.8591018,0.5300918,0.9307902,1.3265099,0.9215293,1.0666188,1.906534,1.1504294,0.5396095,0.8564354,0.9494984,0.8886303,1.3606152,1.0764056,1.1449471,1.9164029,0.4500763,0.8693863,1.290627,1.484089,1.2669543,1.6559627,1.9513006,0.8429638,1.4360224,1.3080354,1.2460435,1.9435026,1.6557058,0.9609167,0.9660394,0.6362937,1.9548415,1.9412123,0.9865665,0.5619678,1.2517903,1.9667607,0.5562494,1.9792657,1.2693734,1.7447271,1.740646,2.3365467,alegria
0.4173581,0.1154151,0.2663866,0.301943,0.2778018,1.048653,0.2913177,0.0290214,-0.00239,0.0314115,1.3058261,1.3629687,1.3343974,0.0571427,0.8380338,0.8111279,0.8245809,0.0269059,1.3766331,1.3073692,0.5656513,0.5844094,0.5341454,1.0,0.8380338,0.5206519,1.016754,1.4463399,1.0401147,1.1558437,1.8158368,1.1072864,0.4655017,0.8111279,0.98622,1.0365166,1.4701468,1.1516171,1.0437957,1.906892,0.4390392,0.9061286,1.3446388,1.538555,1.2678227,1.4886948,1.887472,0.9531506,1.5361404,1.4157289,1.309974,1.7901294,1.5913637,0.9540084,1.0160348,0.5844094,1.8685684,1.9826389,1.048653,0.5833976,1.3058261,2.0917839,0.6272449,2.007343,1.3629687,1.7499456,1.8465266,2.3093332,alegria
0.4726635,0.2479163,0.3602899,0.2247471,0.1788753,0.7312075,0.1307949,0.0221694,0.0100158,0.0121536,1.6667293,1.5159066,1.591318,0.1508227,0.8651795,0.8826532,0.8739164,0.0174737,1.5385929,1.191266,0.4649706,0.6902918,0.4899207,1.0,0.8651795,0.5504672,1.0006606,1.4908348,1.1887231,1.2660615,1.9746982,1.0680938,0.5455616,0.8826532,1.0223836,1.1515074,1.4057473,1.2495077,1.220106,1.7917149,0.4659368,1.0395201,1.5558402,1.6455086,1.5063838,1.6781146,1.8296664,0.9983919,1.6741707,1.5543728,1.495606,2.008305,1.5732978,0.9800861,0.9391193,0.6902918,2.1238619,1.9044811,0.7312075,0.4841254,1.6667293,1.9922022,0.4053846,2.0914787,1.5159066,2.017057,1.8192467,2.2455522,alegria
0.4484232,0.3490396,0.3987314,0.0993836,0.188381,1.0345903,0.1948971,0.0174521,0.0858885,0.0684363,1.2646823,1.2483463,1.2565143,0.0163361,0.8836979,0.8572487,0.8704733,0.0264492,1.1853915,1.5381077,0.5153942,0.6326723,0.5012084,1.0,0.8836979,0.524662,0.9583006,1.3786888,0.9225345,1.0935372,1.7987349,1.1054206,0.5153392,0.8572487,0.9195796,0.9421823,1.3806664,1.0726862,1.0540278,1.8697032,0.4876442,0.8796177,1.3351169,1.5168987,1.2832558,1.5250412,1.9150667,0.900341,1.5053392,1.3324906,1.2900878,1.823172,1.5880018,0.9490736,1.004691,0.6326723,1.8528937,1.9386458,1.0345903,0.5444174,1.2646823,1.9891538,0.6139736,1.9360921,1.2483463,1.6864725,1.7538831,2.1993617,alegria
